CP;DEPARTEMENT;REGION
13,121;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
62,360;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
29,690;Finistre;Bretagne
77,171;Seine-et-Marne;Ile-de-France
95,570;Val-d'oise;Ile-de-France
8,370;Ardennes;Alsace-Champagne-Ardenne-Lorraine
64,240;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
84,230;Vaucluse;Provence-Alpes-Côte d'Azur
31,790;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
27,160;Eure;Normandie
18,380;Cher;Centre-Val de Loire
84,240;Vaucluse;Provence-Alpes-Côte d'Azur
84,170;Vaucluse;Provence-Alpes-Côte d'Azur
27,220;Eure;Normandie
7,000;Ardche;Auvergne-Rhône-Alpes
59,286;Nord;Nord-Pas-de-Calais-Picardie
6,620;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
13,850;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
42,120;Loire;Auvergne-Rhône-Alpes
88,630;Vosges;Alsace-Champagne-Ardenne-Lorraine
81,210;Tarn;Languedoc-Roussillon-Midi-Pyrénées
87,220;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
59,640;Nord;Nord-Pas-de-Calais-Picardie
12,630;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
77,160;Seine-et-Marne;Ile-de-France
69,700;Rhône;Auvergne-Rhône-Alpes
13,110;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
85,340;Vendée;Pays de la Loire
44,590;Loire-Atlantique;Pays de la Loire
85,160;Vendée;Pays de la Loire
18,500;Cher;Centre-Val de Loire
58,150;Nivre;Bourgogne-Franche-Comté
6,580;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
56,920;Morbihan;Bretagne
39,290;Jura;Bourgogne-Franche-Comté
49,800;Maine-et-Loire;Pays de la Loire
67,640;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
10,800;Aube;Alsace-Champagne-Ardenne-Lorraine
56,450;Morbihan;Bretagne
44,320;Loire-Atlantique;Pays de la Loire
71,640;Saône-et-Loire;Bourgogne-Franche-Comté
35,680;Ille-et-Vilaine;Bretagne
62,170;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
78,260;Yvelines;Ile-de-France
83,350;Var;Provence-Alpes-Côte d'Azur
88,700;Vosges;Alsace-Champagne-Ardenne-Lorraine
79,330;Deux-Svres;Aquitaine-Limousin-Poitou-Charentes
60,600;Oise;Nord-Pas-de-Calais-Picardie
66,230;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
50,350;Manche;Normandie
54,790;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
66,410;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
29,241;Finistre;Bretagne
68,510;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
59,185;Nord;Nord-Pas-de-Calais-Picardie
49,350;Maine-et-Loire;Pays de la Loire
27,660;Eure;Normandie
91,520;Essonne;Ile-de-France
63,117;Puy-de-Dôme;Auvergne-Rhône-Alpes
62,138;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
57,870;Moselle;Alsace-Champagne-Ardenne-Lorraine
69,744;Rhône;Auvergne-Rhône-Alpes
93,210;Seine-Saint-Denis;Ile-de-France
35,420;Ille-et-Vilaine;Bretagne
44,806;Loire-Atlantique;Pays de la Loire
2,840;Aisne;Nord-Pas-de-Calais-Picardie
57,405;Moselle;Alsace-Champagne-Ardenne-Lorraine
1,440;Ain;Auvergne-Rhône-Alpes
38,250;Isre;Auvergne-Rhône-Alpes
33,150;Gironde;Aquitaine-Limousin-Poitou-Charentes
91,620;Essonne;Ile-de-France
57,365;Moselle;Alsace-Champagne-Ardenne-Lorraine
6,450;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
66,160;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
25,420;Doubs;Bourgogne-Franche-Comté
3,300;Allier;Auvergne-Rhône-Alpes
55,110;Meuse;Alsace-Champagne-Ardenne-Lorraine
12,450;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
73,490;Savoie;Auvergne-Rhône-Alpes
1,320;Ain;Auvergne-Rhône-Alpes
31,340;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
42,750;Loire;Auvergne-Rhône-Alpes
25,260;Doubs;Bourgogne-Franche-Comté
95,005;Val-d'oise;Ile-de-France
83,420;Var;Provence-Alpes-Côte d'Azur
71,670;Saône-et-Loire;Bourgogne-Franche-Comté
86,270;Vienne;Aquitaine-Limousin-Poitou-Charentes
2,420;Aisne;Nord-Pas-de-Calais-Picardie
49,122;Maine-et-Loire;Pays de la Loire
49,270;Maine-et-Loire;Pays de la Loire
81,600;Tarn;Languedoc-Roussillon-Midi-Pyrénées
45,250;Loiret;Centre-Val de Loire
8,300;Ardennes;Alsace-Champagne-Ardenne-Lorraine
30,570;Gard;Languedoc-Roussillon-Midi-Pyrénées
35,132;Ille-et-Vilaine;Bretagne
88,450;Vosges;Alsace-Champagne-Ardenne-Lorraine
13,117;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
67,690;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
7,340;Ardche;Auvergne-Rhône-Alpes
28,210;Eure-et-Loir;Centre-Val de Loire
24,340;Dordogne;Aquitaine-Limousin-Poitou-Charentes
25,230;Doubs;Bourgogne-Franche-Comté
52,120;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
60,117;Oise;Nord-Pas-de-Calais-Picardie
13,560;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
63,870;Puy-de-Dôme;Auvergne-Rhône-Alpes
34,530;Hérault;Languedoc-Roussillon-Midi-Pyrénées
74,160;Haute-Savoie;Auvergne-Rhône-Alpes
38,420;Isre;Auvergne-Rhône-Alpes
64,500;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
68,170;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
84,250;Vaucluse;Provence-Alpes-Côte d'Azur
13,115;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
13,520;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
48,190;Lozre;Languedoc-Roussillon-Midi-Pyrénées
59,243;Nord;Nord-Pas-de-Calais-Picardie
91,260;Essonne;Ile-de-France
22,550;Côtes-d'armor;Bretagne
3,700;Allier;Auvergne-Rhône-Alpes
66,480;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
79,200;Deux-Svres;Aquitaine-Limousin-Poitou-Charentes
90,110;Territoire de Belfort;Bourgogne-Franche-Comté
74,330;Haute-Savoie;Auvergne-Rhône-Alpes
21,640;Côte-d'or;Bourgogne-Franche-Comté
71,300;Saône-et-Loire;Bourgogne-Franche-Comté
77,270;Seine-et-Marne;Ile-de-France
15,210;Cantal;Auvergne-Rhône-Alpes
13,080;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
10,450;Aube;Alsace-Champagne-Ardenne-Lorraine
56,390;Morbihan;Bretagne
60,250;Oise;Nord-Pas-de-Calais-Picardie
33,430;Gironde;Aquitaine-Limousin-Poitou-Charentes
94,617;Val-de-Marne;Ile-de-France
14,220;Calvados;Normandie
63,114;Puy-de-Dôme;Auvergne-Rhône-Alpes
77,830;Seine-et-Marne;Ile-de-France
30,160;Gard;Languedoc-Roussillon-Midi-Pyrénées
89,350;Yonne;Bourgogne-Franche-Comté
18,200;Cher;Centre-Val de Loire
59,552;Nord;Nord-Pas-de-Calais-Picardie
33,160;Gironde;Aquitaine-Limousin-Poitou-Charentes
62,151;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
14,320;Calvados;Normandie
19,250;Corrze;Aquitaine-Limousin-Poitou-Charentes
60,440;Oise;Nord-Pas-de-Calais-Picardie
23,430;Creuse;Aquitaine-Limousin-Poitou-Charentes
59,249;Nord;Nord-Pas-de-Calais-Picardie
56,610;Morbihan;Bretagne
85,270;Vendée;Pays de la Loire
11,120;Aude;Languedoc-Roussillon-Midi-Pyrénées
59,941;Nord;Nord-Pas-de-Calais-Picardie
24,230;Dordogne;Aquitaine-Limousin-Poitou-Charentes
59,127;Nord;Nord-Pas-de-Calais-Picardie
68,190;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
2,500;Aisne;Nord-Pas-de-Calais-Picardie
35,409;Ille-et-Vilaine;Bretagne
22,310;Côtes-d'armor;Bretagne
18,290;Cher;Centre-Val de Loire
50,640;Manche;Normandie
35,600;Ille-et-Vilaine;Bretagne
6,650;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
32,360;Gers;Languedoc-Roussillon-Midi-Pyrénées
89,300;Yonne;Bourgogne-Franche-Comté
52,310;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
37,400;Indre-et-Loire;Centre-Val de Loire
13,880;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
4,160;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur
12,490;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
45,420;Loiret;Centre-Val de Loire
24,250;Dordogne;Aquitaine-Limousin-Poitou-Charentes
88,360;Vosges;Alsace-Champagne-Ardenne-Lorraine
59,239;Nord;Nord-Pas-de-Calais-Picardie
60,700;Oise;Nord-Pas-de-Calais-Picardie
10,350;Aube;Alsace-Champagne-Ardenne-Lorraine
9,200;Arige;Languedoc-Roussillon-Midi-Pyrénées
34,700;Hérault;Languedoc-Roussillon-Midi-Pyrénées
81,190;Tarn;Languedoc-Roussillon-Midi-Pyrénées
54,310;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
80,680;Somme;Nord-Pas-de-Calais-Picardie
69,870;Rhône;Auvergne-Rhône-Alpes
29,310;Finistre;Bretagne
38,070;Isre;Auvergne-Rhône-Alpes
35,890;Ille-et-Vilaine;Bretagne
62,420;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
46,600;Lot;Languedoc-Roussillon-Midi-Pyrénées
16,500;Charente;Aquitaine-Limousin-Poitou-Charentes
77,166;Seine-et-Marne;Ile-de-France
60,150;Oise;Nord-Pas-de-Calais-Picardie
78,770;Yvelines;Ile-de-France
50,180;Manche;Normandie
86,290;Vienne;Aquitaine-Limousin-Poitou-Charentes
31,170;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
59,278;Nord;Nord-Pas-de-Calais-Picardie
17,260;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
29,300;Finistre;Bretagne
88,270;Vosges;Alsace-Champagne-Ardenne-Lorraine
16,420;Charente;Aquitaine-Limousin-Poitou-Charentes
15,800;Cantal;Auvergne-Rhône-Alpes
82,200;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
23,600;Creuse;Aquitaine-Limousin-Poitou-Charentes
32,730;Gers;Languedoc-Roussillon-Midi-Pyrénées
68,480;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
12,480;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
1,280;Ain;Auvergne-Rhône-Alpes
56,170;Morbihan;Bretagne
57,340;Moselle;Alsace-Champagne-Ardenne-Lorraine
81,220;Tarn;Languedoc-Roussillon-Midi-Pyrénées
34,600;Hérault;Languedoc-Roussillon-Midi-Pyrénées
18,310;Cher;Centre-Val de Loire
71,130;Saône-et-Loire;Bourgogne-Franche-Comté
31,110;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
92,208;Hauts-de-Seine;Ile-de-France
63,300;Puy-de-Dôme;Auvergne-Rhône-Alpes
59,604;Nord;Nord-Pas-de-Calais-Picardie
63,520;Puy-de-Dôme;Auvergne-Rhône-Alpes
59,770;Nord;Nord-Pas-de-Calais-Picardie
77,127;Seine-et-Marne;Ile-de-France
34,350;Hérault;Languedoc-Roussillon-Midi-Pyrénées
57,230;Moselle;Alsace-Champagne-Ardenne-Lorraine
31,770;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
44,150;Loire-Atlantique;Pays de la Loire
76,960;Seine-Maritime;Normandie
31,540;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
78,660;Yvelines;Ile-de-France
63,130;Puy-de-Dôme;Auvergne-Rhône-Alpes
57,490;Moselle;Alsace-Champagne-Ardenne-Lorraine
1,160;Ain;Auvergne-Rhône-Alpes
59,164;Nord;Nord-Pas-de-Calais-Picardie
72,220;Sarthe;Pays de la Loire
62,270;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
59,126;Nord;Nord-Pas-de-Calais-Picardie
68,610;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
58,160;Nivre;Bourgogne-Franche-Comté
17,138;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
10,360;Aube;Alsace-Champagne-Ardenne-Lorraine
95,840;Val-d'oise;Ile-de-France
3,360;Allier;Auvergne-Rhône-Alpes
95,280;Val-d'oise;Ile-de-France
1,430;Ain;Auvergne-Rhône-Alpes
68,950;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
5,230;Hautes-Alpes;Provence-Alpes-Côte d'Azur
38,080;Isre;Auvergne-Rhône-Alpes
41,120;Loir-et-Cher;Centre-Val de Loire
25,120;Doubs;Bourgogne-Franche-Comté
22,480;Côtes-d'armor;Bretagne
2,720;Aisne;Nord-Pas-de-Calais-Picardie
14,500;Calvados;Normandie
91,080;Essonne;Ile-de-France
35,330;Ille-et-Vilaine;Bretagne
84,190;Vaucluse;Provence-Alpes-Côte d'Azur
34,610;Hérault;Languedoc-Roussillon-Midi-Pyrénées
28,400;Eure-et-Loir;Centre-Val de Loire
54,630;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
39,160;Jura;Bourgogne-Franche-Comté
3,350;Allier;Auvergne-Rhône-Alpes
88,400;Vosges;Alsace-Champagne-Ardenne-Lorraine
37,250;Indre-et-Loire;Centre-Val de Loire
44,840;Loire-Atlantique;Pays de la Loire
62,127;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
58,450;Nivre;Bourgogne-Franche-Comté
73,460;Savoie;Auvergne-Rhône-Alpes
12,400;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
94,622;Val-de-Marne;Ile-de-France
10,440;Aube;Alsace-Champagne-Ardenne-Lorraine
16,330;Charente;Aquitaine-Limousin-Poitou-Charentes
77,352;Seine-et-Marne;Ile-de-France
93,380;Seine-Saint-Denis;Ile-de-France
49,420;Maine-et-Loire;Pays de la Loire
38,302;Isre;Auvergne-Rhône-Alpes
1,960;Ain;Auvergne-Rhône-Alpes
11,410;Aude;Languedoc-Roussillon-Midi-Pyrénées
46,300;Lot;Languedoc-Roussillon-Midi-Pyrénées
48,300;Lozre;Languedoc-Roussillon-Midi-Pyrénées
27,730;Eure;Normandie
44,810;Loire-Atlantique;Pays de la Loire
60,580;Oise;Nord-Pas-de-Calais-Picardie
60,500;Oise;Nord-Pas-de-Calais-Picardie
27,700;Eure;Normandie
33,750;Gironde;Aquitaine-Limousin-Poitou-Charentes
83,100;Var;Provence-Alpes-Côte d'Azur
90,100;Territoire de Belfort;Bourgogne-Franche-Comté
21,380;Côte-d'or;Bourgogne-Franche-Comté
68,640;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
14,016;Calvados;Normandie
22,950;Côtes-d'armor;Bretagne
35,120;Ille-et-Vilaine;Bretagne
14,440;Calvados;Normandie
26,107;Drôme;Auvergne-Rhône-Alpes
40,510;Landes;Aquitaine-Limousin-Poitou-Charentes
4,500;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur
31,860;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
30,127;Gard;Languedoc-Roussillon-Midi-Pyrénées
7,460;Ardche;Auvergne-Rhône-Alpes
31,460;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
87,250;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
12,410;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
52,150;Haute-Marne;Alsace-Champagne-Ardenne-Lorraine
30,140;Gard;Languedoc-Roussillon-Midi-Pyrénées
51,520;Marne;Alsace-Champagne-Ardenne-Lorraine
13,230;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
50,290;Manche;Normandie
77,610;Seine-et-Marne;Ile-de-France
24,120;Dordogne;Aquitaine-Limousin-Poitou-Charentes
92,252;Hauts-de-Seine;Ile-de-France
2,140;Aisne;Nord-Pas-de-Calais-Picardie
60,127;Oise;Nord-Pas-de-Calais-Picardie
39,000;Jura;Bourgogne-Franche-Comté
69,420;Rhône;Auvergne-Rhône-Alpes
59,246;Nord;Nord-Pas-de-Calais-Picardie
81,540;Tarn;Languedoc-Roussillon-Midi-Pyrénées
88,520;Vosges;Alsace-Champagne-Ardenne-Lorraine
49,460;Maine-et-Loire;Pays de la Loire
17,560;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
68,790;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
74,250;Haute-Savoie;Auvergne-Rhône-Alpes
81,170;Tarn;Languedoc-Roussillon-Midi-Pyrénées
93,250;Seine-Saint-Denis;Ile-de-France
59,287;Nord;Nord-Pas-de-Calais-Picardie
57,915;Moselle;Alsace-Champagne-Ardenne-Lorraine
1,180;Ain;Auvergne-Rhône-Alpes
53,960;Mayenne;Pays de la Loire
45,170;Loiret;Centre-Val de Loire
85,400;Vendée;Pays de la Loire
62,123;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
13,712;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
56,360;Morbihan;Bretagne
33,210;Gironde;Aquitaine-Limousin-Poitou-Charentes
38,510;Isre;Auvergne-Rhône-Alpes
76,580;Seine-Maritime;Normandie
88,250;Vosges;Alsace-Champagne-Ardenne-Lorraine
80,140;Somme;Nord-Pas-de-Calais-Picardie
14,160;Calvados;Normandie
56,640;Morbihan;Bretagne
1,870;Ain;Auvergne-Rhône-Alpes
13,103;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
82,110;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
59,820;Nord;Nord-Pas-de-Calais-Picardie
10,290;Aube;Alsace-Champagne-Ardenne-Lorraine
63,830;Puy-de-Dôme;Auvergne-Rhône-Alpes
34,620;Hérault;Languedoc-Roussillon-Midi-Pyrénées
32,720;Gers;Languedoc-Roussillon-Midi-Pyrénées
17,132;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
56,340;Morbihan;Bretagne
24,800;Dordogne;Aquitaine-Limousin-Poitou-Charentes
74,310;Haute-Savoie;Auvergne-Rhône-Alpes
13,170;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
12,800;Aveyron;Languedoc-Roussillon-Midi-Pyrénées
1,130;Ain;Auvergne-Rhône-Alpes
21,700;Côte-d'or;Bourgogne-Franche-Comté
60,120;Oise;Nord-Pas-de-Calais-Picardie
8,220;Ardennes;Alsace-Champagne-Ardenne-Lorraine
43,210;Haute-Loire;Auvergne-Rhône-Alpes
27,500;Eure;Normandie
47,550;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
83,720;Var;Provence-Alpes-Côte d'Azur
51,210;Marne;Alsace-Champagne-Ardenne-Lorraine
22,740;Côtes-d'armor;Bretagne
31,660;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
8,700;Ardennes;Alsace-Champagne-Ardenne-Lorraine
91,430;Essonne;Ile-de-France
74,420;Haute-Savoie;Auvergne-Rhône-Alpes
69,350;Rhône;Auvergne-Rhône-Alpes
4,250;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur
88,800;Vosges;Alsace-Champagne-Ardenne-Lorraine
57,940;Moselle;Alsace-Champagne-Ardenne-Lorraine
16,230;Charente;Aquitaine-Limousin-Poitou-Charentes
64,190;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
30,610;Gard;Languedoc-Roussillon-Midi-Pyrénées
13,150;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
85,440;Vendée;Pays de la Loire
77,135;Seine-et-Marne;Ile-de-France
13,440;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
59,121;Nord;Nord-Pas-de-Calais-Picardie
89,510;Yonne;Bourgogne-Franche-Comté
37,340;Indre-et-Loire;Centre-Val de Loire
26,620;Drôme;Auvergne-Rhône-Alpes
5,200;Hautes-Alpes;Provence-Alpes-Côte d'Azur
51,290;Marne;Alsace-Champagne-Ardenne-Lorraine
21,410;Côte-d'or;Bourgogne-Franche-Comté
14,970;Calvados;Normandie
2,150;Aisne;Nord-Pas-de-Calais-Picardie
67,730;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
77,174;Seine-et-Marne;Ile-de-France
23,300;Creuse;Aquitaine-Limousin-Poitou-Charentes
82,170;Tarn-et-Garonne;Languedoc-Roussillon-Midi-Pyrénées
31,580;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
76,380;Seine-Maritime;Normandie
64,110;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
77,167;Seine-et-Marne;Ile-de-France
51,190;Marne;Alsace-Champagne-Ardenne-Lorraine
31,750;Haute-Garonne;Languedoc-Roussillon-Midi-Pyrénées
57,360;Moselle;Alsace-Champagne-Ardenne-Lorraine
35,410;Ille-et-Vilaine;Bretagne
38,880;Isre;Auvergne-Rhône-Alpes
66,660;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
57,920;Moselle;Alsace-Champagne-Ardenne-Lorraine
59,124;Nord;Nord-Pas-de-Calais-Picardie
13,116;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
33,133;Gironde;Aquitaine-Limousin-Poitou-Charentes
26,290;Drôme;Auvergne-Rhône-Alpes
68,290;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
24,350;Dordogne;Aquitaine-Limousin-Poitou-Charentes
13,114;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
71,480;Saône-et-Loire;Bourgogne-Franche-Comté
37,200;Indre-et-Loire;Centre-Val de Loire
30,114;Gard;Languedoc-Roussillon-Midi-Pyrénées
88,340;Vosges;Alsace-Champagne-Ardenne-Lorraine
59,112;Nord;Nord-Pas-de-Calais-Picardie
59,262;Nord;Nord-Pas-de-Calais-Picardie
5,170;Hautes-Alpes;Provence-Alpes-Côte d'Azur
54,530;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
77,178;Seine-et-Marne;Ile-de-France
37,140;Indre-et-Loire;Centre-Val de Loire
75,782;Paris;Ile-de-France
2,630;Aisne;Nord-Pas-de-Calais-Picardie
38,570;Isre;Auvergne-Rhône-Alpes
83,460;Var;Provence-Alpes-Côte d'Azur
6,440;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
60,110;Oise;Nord-Pas-de-Calais-Picardie
16,340;Charente;Aquitaine-Limousin-Poitou-Charentes
67,390;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
68,110;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
38,590;Isre;Auvergne-Rhône-Alpes
25,500;Doubs;Bourgogne-Franche-Comté
40,141;Landes;Aquitaine-Limousin-Poitou-Charentes
66,510;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
7,330;Ardche;Auvergne-Rhône-Alpes
17,640;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
62,660;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
68,701;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
32,810;Gers;Languedoc-Roussillon-Midi-Pyrénées
22,650;Côtes-d'armor;Bretagne
59,232;Nord;Nord-Pas-de-Calais-Picardie
59,261;Nord;Nord-Pas-de-Calais-Picardie
65,170;Hautes-Pyrénées;Languedoc-Roussillon-Midi-Pyrénées
38,301;Isre;Auvergne-Rhône-Alpes
17,480;Charente-Maritime;Aquitaine-Limousin-Poitou-Charentes
36,320;Indre;Centre-Val de Loire
59,224;Nord;Nord-Pas-de-Calais-Picardie
2,800;Aisne;Nord-Pas-de-Calais-Picardie
66,700;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
65,310;Hautes-Pyrénées;Languedoc-Roussillon-Midi-Pyrénées
1,150;Ain;Auvergne-Rhône-Alpes
41,190;Loir-et-Cher;Centre-Val de Loire
13,340;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur
87,370;Haute-Vienne;Aquitaine-Limousin-Poitou-Charentes
60,129;Oise;Nord-Pas-de-Calais-Picardie
56,300;Morbihan;Bretagne
37,530;Indre-et-Loire;Centre-Val de Loire
51,170;Marne;Alsace-Champagne-Ardenne-Lorraine
68,150;Haut-Rhin;Alsace-Champagne-Ardenne-Lorraine
59,870;Nord;Nord-Pas-de-Calais-Picardie
33,660;Gironde;Aquitaine-Limousin-Poitou-Charentes
1,290;Ain;Auvergne-Rhône-Alpes
62,128;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
1,420;Ain;Auvergne-Rhône-Alpes
44,117;Loire-Atlantique;Pays de la Loire
85,150;Vendée;Pays de la Loire
58,640;Nivre;Bourgogne-Franche-Comté
64,320;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
83,590;Var;Provence-Alpes-Côte d'Azur
51,360;Marne;Alsace-Champagne-Ardenne-Lorraine
47,240;Lot-et-Garonne;Aquitaine-Limousin-Poitou-Charentes
48,160;Lozre;Languedoc-Roussillon-Midi-Pyrénées
28,230;Eure-et-Loir;Centre-Val de Loire
29,120;Finistre;Bretagne
59,273;Nord;Nord-Pas-de-Calais-Picardie
29,780;Finistre;Bretagne
42,390;Loire;Auvergne-Rhône-Alpes
84,700;Vaucluse;Provence-Alpes-Côte d'Azur
85,190;Vendée;Pays de la Loire
67,112;Bas-Rhin;Alsace-Champagne-Ardenne-Lorraine
9,460;Arige;Languedoc-Roussillon-Midi-Pyrénées
32,100;Gers;Languedoc-Roussillon-Midi-Pyrénées
14,340;Calvados;Normandie
83,370;Var;Provence-Alpes-Côte d'Azur
73,150;Savoie;Auvergne-Rhône-Alpes
49,240;Maine-et-Loire;Pays de la Loire
4,180;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur
60,005;Oise;Nord-Pas-de-Calais-Picardie
71,490;Saône-et-Loire;Bourgogne-Franche-Comté
42,620;Loire;Auvergne-Rhône-Alpes
64,520;Pyrénées-Atlantiques;Aquitaine-Limousin-Poitou-Charentes
77,520;Seine-et-Marne;Ile-de-France
86,530;Vienne;Aquitaine-Limousin-Poitou-Charentes
74,550;Haute-Savoie;Auvergne-Rhône-Alpes
78,515;Yvelines;Ile-de-France
46,230;Lot;Languedoc-Roussillon-Midi-Pyrénées
26,170;Drôme;Auvergne-Rhône-Alpes
62,231;Pas-de-Calais;Nord-Pas-de-Calais-Picardie
66,600;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
71,680;Saône-et-Loire;Bourgogne-Franche-Comté
54,440;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
89,430;Yonne;Bourgogne-Franche-Comté
25,610;Doubs;Bourgogne-Franche-Comté
6,730;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
70,150;Haute-Saône;Bourgogne-Franche-Comté
29,360;Finistre;Bretagne
1,390;Ain;Auvergne-Rhône-Alpes
6,380;Alpes-Maritimes;Provence-Alpes-Côte d'Azur
32,300;Gers;Languedoc-Roussillon-Midi-Pyrénées
18,600;Cher;Centre-Val de Loire
74,380;Haute-Savoie;Auvergne-Rhône-Alpes
57,730;Moselle;Alsace-Champagne-Ardenne-Lorraine
66,004;Pyrénées-Orientales;Languedoc-Roussillon-Midi-Pyrénées
54,680;Meurthe-et-Moselle;Alsace-Champagne-Ardenne-Lorraine
