B_ID;SEXE;REGIME_SOCIAL
9,353;Femme;G
42,489;Femme;G
42,708;Homme;A
10,114;Femme;G
24,250;Femme;G
27,495;Homme;G
18,805;Femme;G
13,020;Femme;A
1,910;Femme;A
29,568;Homme;A
6,133;Homme;A
5,138;Homme;A
13,481;Femme;G
7,252;Femme;G
15,070;Femme;G
20,832;Femme;G
26,154;Femme;A
12,491;Femme;G
22,491;Homme;G
2,992;Femme;A
37,141;Femme;A
37,933;Femme;G
18,187;Femme;G
49,076;Femme;G
5,447;Homme;A
30,976;Femme;G
37,712;Femme;A
879;Femme;A
8,288;Femme;A
37,258;Femme;G
12,750;Femme;G
23,907;Femme;G
28,308;Femme;G
23,183;Homme;G
9,486;Homme;G
44,971;Femme;G
36,552;Homme;A
46,850;Femme;G
22,993;Femme;G
37,405;Femme;G
13,229;Homme;A
31,230;Homme;A
49,583;Femme;G
45,554;Homme;A
50,200;Femme;G
23,607;Femme;A
421;Femme;G
9,093;Femme;G
13,448;Homme;L
13,357;Femme;G
29,519;Femme;G
34,236;Femme;G
6,189;Homme;A
19,758;Femme;A
46,745;Homme;G
47,663;Femme;A
17,936;Homme;G
44,500;Femme;A
2,393;Homme;A
15,054;Homme;A
34,141;Femme;G
211;Femme;A
38,171;Homme;A
3,448;Homme;G
13,542;Homme;A
28,195;Femme;G
38,340;Homme;G
42,343;Homme;A
40,601;Homme;G
9,264;Femme;A
10,006;Homme;G
36,923;Femme;G
36,658;Femme;A
23,843;Homme;A
50,469;Femme;G
4,305;Homme;G
13,319;Homme;G
18,320;Homme;A
3,926;Femme;A
6,255;Femme;G
40,871;Homme;A
20,270;Homme;G
48,070;Homme;G
23,348;Homme;A
9,511;Femme;G
21,424;Femme;A
36,272;Femme;G
40,261;Femme;G
52,116;Homme;G
5,893;Homme;G
3,934;Femme;G
6,389;Femme;A
47,666;Homme;G
49,039;Femme;D
39,071;Femme;G
77;Femme;A
19,826;Homme;A
35,655;Femme;G
2,742;Homme;A
9,851;Homme;A
45,063;Femme;G
4,003;Homme;A
39,433;Femme;G
38,351;Homme;G
21,764;Homme;A
3,388;Femme;G
17,016;Homme;A
37,079;Femme;D
22,163;Femme;G
23,364;Homme;A
227;Homme;A
33,582;Homme;A
34,667;Homme;G
33,150;Femme;G
23,554;Femme;A
15,582;Femme;A
34,604;Femme;A
11,593;Femme;A
46,316;Femme;G
43,481;Homme;G
15,080;Femme;G
9,857;Femme;A
10,330;Femme;G
49,674;Homme;G
4,907;Homme;G
22,973;Homme;G
17,821;Homme;G
24,753;Homme;A
52,003;Homme;A
26,489;Femme;G
22,722;Femme;G
36,619;Femme;A
9,982;Femme;G
37,329;Femme;A
29,909;Femme;G
19,154;Femme;G
39,961;Femme;A
12,301;Homme;A
8,613;Femme;G
8,460;Femme;G
29,194;Femme;G
37,087;Homme;G
38,219;Femme;A
37,862;Homme;G
33,206;Femme;G
39,666;Homme;A
12,308;Homme;A
40,285;Homme;A
30,372;Homme;G
25,769;Homme;A
45,037;Homme;G
36,594;Homme;A
45,565;Homme;A
3,169;Homme;G
48,134;Homme;A
39,254;Femme;A
19,545;Homme;G
2,912;Homme;A
10,354;Femme;G
30,472;Femme;G
31,749;Homme;A
6,061;Homme;G
7,497;Homme;A
24,244;Homme;G
27,483;Femme;G
46,736;Femme;G
12,079;Femme;G
25,220;Femme;G
45,605;Femme;G
30,184;Femme;G
14,262;Femme;A
10,258;Homme;A
26,108;Homme;G
39,357;Femme;G
20,776;Homme;G
44,953;Homme;A
17,343;Homme;G
13,499;Femme;A
7,320;Homme;G
51,704;Femme;G
16,305;Femme;G
33,895;Homme;G
4,489;Homme;A
12,910;Homme;G
15,192;Homme;A
6,398;Homme;G
51,666;Homme;G
13,192;Femme;L
22,755;Homme;G
23,954;Femme;G
14,078;Homme;A
33,659;Homme;G
48,475;Homme;G
7,431;Homme;A
14,164;Femme;G
38,415;Femme;A
40,688;Homme;G
7,474;Homme;G
48,154;Homme;A
1,286;Homme;A
47,132;Homme;A
50,331;Homme;G
36,468;Femme;G
27,960;Homme;G
22,596;Homme;G
13,828;Femme;G
40,493;Homme;G
40,120;Femme;A
21,837;Femme;G
9,565;Homme;A
37,804;Femme;A
10,042;Femme;G
17,701;Femme;G
33,853;Homme;G
10,037;Homme;A
8,142;Femme;A
10,370;Homme;G
27,577;Femme;A
37,206;Femme;A
23,344;Homme;G
27,258;Femme;G
47,418;Homme;G
20,383;Homme;G
48,860;Homme;G
7,733;Femme;G
36,964;Femme;G
49,266;Homme;G
50,622;Homme;G
25,176;Homme;A
49,358;Homme;A
35,379;Femme;G
14,313;Homme;A
17,559;Homme;A
32,430;Homme;A
36,242;Femme;G
45,943;Homme;A
28,591;Homme;G
20,136;Homme;G
37,366;Homme;G
16,994;Femme;A
8,267;Femme;A
11,801;Homme;A
34,176;Homme;G
15,433;Homme;G
49,162;Femme;G
7,137;Homme;G
14,865;Homme;A
49,305;Femme;G
19,862;Homme;A
38,318;Femme;G
19,914;Homme;G
34,491;Femme;A
12,582;Femme;G
11,216;Homme;A
5,834;Femme;G
22,246;Homme;G
229;Femme;G
27,479;Femme;A
31,391;Femme;G
2,002;Femme;A
41,320;Homme;A
7,446;Femme;G
28,665;Homme;A
2,861;Femme;A
8,864;Homme;A
5,128;Homme;G
35,183;Femme;G
39,346;Femme;G
10,610;Homme;G
25,828;Femme;G
31,809;Femme;G
51,648;Femme;G
23,369;Femme;G
14,958;Femme;G
22,264;Femme;G
39,151;Femme;G
47,684;Homme;G
17,287;Femme;G
33,874;Homme;G
48,965;Femme;A
21,773;Femme;G
3,072;Homme;G
16,397;Femme;G
233;Homme;A
11,473;Homme;A
18,847;Femme;G
52,070;Homme;G
40,811;Femme;A
4,645;Femme;G
34,360;Homme;A
41,020;Homme;G
2,269;Femme;G
8,932;Femme;G
8,964;Femme;A
5,424;Femme;A
37,810;Femme;A
47,226;Homme;A
41,673;Femme;A
33,401;Homme;A
51,019;Femme;G
11,769;Homme;A
22,413;Homme;G
13,368;Homme;G
38,258;Femme;G
45,728;Femme;G
2,775;Homme;G
34,885;Homme;G
8,728;Femme;G
12,704;Homme;G
15,179;Homme;G
44,608;Femme;G
33,897;Homme;G
6,473;Femme;A
8,075;Femme;G
18,297;Homme;A
42,259;Femme;G
14,084;Femme;A
9,551;Femme;A
47,610;Homme;G
12,499;Homme;A
33,369;Homme;G
41,120;Femme;G
23,999;Femme;G
33,810;Homme;G
746;Femme;G
14,208;Homme;A
37,058;Homme;G
42,669;Femme;A
5,563;Homme;G
39,516;Homme;L
7,322;Homme;A
30,926;Femme;G
38,065;Femme;A
18,642;Femme;A
49,935;Homme;G
38,231;Homme;G
3,013;Femme;A
25,706;Homme;A
39,710;Homme;G
12,934;Homme;G
23,896;Femme;G
3,006;Femme;A
7,569;Femme;G
35,176;Femme;G
8,546;Femme;G
14,284;Femme;G
24,047;Femme;G
14,316;Homme;A
40,948;Femme;G
15,600;Homme;G
30,765;Femme;G
23,834;Homme;A
42,165;Homme;G
3,042;Homme;G
5,917;Homme;G
7,110;Femme;G
4,277;Femme;G
20,455;Femme;G
41,554;Homme;G
27,547;Homme;A
6,528;Femme;A
46,816;Femme;G
10,897;Homme;G
16,716;Femme;A
30,919;Femme;G
29,159;Femme;A
33,890;Femme;G
44,871;Femme;G
32,482;Homme;G
14,094;Homme;A
37,852;Femme;G
7,006;Homme;G
49,197;Femme;G
15,938;Femme;A
41,598;Homme;A
2,256;Homme;A
17,711;Femme;A
3,765;Femme;G
32,031;Homme;A
31,097;Femme;G
18,338;Homme;G
51,159;Femme;G
28,390;Femme;A
14,946;Homme;G
42,830;Homme;G
11,903;Femme;G
3,783;Femme;G
41,755;Femme;G
22,225;Femme;G
1,943;Femme;A
15,066;Homme;G
1,849;Femme;G
32,595;Femme;G
2,377;Femme;G
26,724;Homme;G
12,245;Homme;A
38,797;Homme;G
46,066;Femme;A
20,212;Homme;L
49,203;Femme;G
3,729;Homme;G
36,610;Homme;G
37,811;Femme;G
41,191;Femme;G
28,172;Homme;A
7,924;Femme;G
26,861;Femme;G
50,424;Femme;G
12,372;Homme;A
5,413;Femme;G
27,318;Homme;G
48,301;Femme;G
49,959;Homme;A
13,204;Femme;A
31,423;Homme;G
17,401;Femme;G
32,332;Femme;G
42,570;Homme;A
43,972;Homme;G
1,137;Homme;G
6,030;Homme;A
18,965;Homme;A
48,766;Homme;G
11,252;Femme;G
19,930;Homme;G
39,459;Femme;G
50,287;Homme;G
15,489;Femme;A
45,744;Homme;G
5,962;Femme;G
1,144;Femme;A
10,353;Femme;G
50,360;Homme;G
19,438;Homme;A
27,610;Homme;A
22,763;Homme;A
4,715;Femme;G
49,744;Femme;G
4,493;Femme;G
27,775;Homme;D
32,750;Femme;G
7,224;Femme;A
22,844;Homme;G
16,722;Homme;G
32,190;Femme;G
38,253;Homme;G
51,276;Femme;G
42,326;Homme;G
49,011;Homme;G
10,812;Homme;G
7,581;Femme;G
34,632;Femme;A
24,575;Femme;A
2,171;Femme;A
45,868;Homme;G
1,076;Homme;L
3,677;Femme;A
40,807;Homme;G
39,102;Homme;G
41,299;Femme;L
6,616;Femme;G
33,589;Homme;L
39,537;Femme;G
13,839;Femme;G
32,695;Homme;A
33,090;Femme;A
33,809;Femme;G
42,290;Homme;G
51,191;Homme;G
11,058;Femme;G
34,815;Homme;G
48,893;Femme;A
2,514;Femme;G
42,923;Homme;A
3,807;Homme;A
27,855;Homme;G
40,718;Femme;A
16,074;Femme;G
7,560;Homme;G
11,853;Femme;G
45,495;Femme;A
32,248;Homme;L
26,306;Femme;A
51,322;Homme;G
2,232;Homme;G
31,578;Homme;G
44,975;Homme;G
48,950;Femme;G
37,110;Femme;G
30,530;Homme;A
33,433;Homme;A
47,186;Homme;G
34,858;Femme;G
13,181;Femme;G
10,356;Homme;A
1,027;Femme;G
31,132;Homme;G
9,722;Homme;A
14,850;Homme;G
29,598;Femme;G
45,084;Femme;G
30,998;Femme;A
2,714;Homme;G
27,843;Femme;A
27,099;Homme;G
7,887;Homme;G
51,828;Homme;G
1,235;Homme;G
948;Femme;A
36,865;Homme;A
25,148;Homme;G
5,959;Femme;A
9,101;Homme;G
30,064;Femme;G
6,845;Homme;A
23,270;Femme;G
47,389;Femme;G
46,801;Femme;G
44,206;Femme;G
25,872;Homme;G
40,481;Femme;G
18,258;Femme;G
21,902;Homme;A
17,536;Homme;A
9,464;Homme;A
11,568;Femme;G
35,511;Femme;G
7,648;Femme;G
39,443;Femme;G
50,352;Femme;G
16,357;Femme;G
41,291;Femme;A
40,169;Femme;G
49,265;Femme;G
48,095;Femme;G
36,512;Femme;G
48,753;Femme;G
36,293;Homme;A
6,760;Homme;A
29,282;Femme;G
7,966;Femme;G
46,005;Homme;G
40,317;Homme;A
27,319;Femme;A
28,654;Homme;G
39,595;Homme;A
26,950;Femme;G
41,592;Homme;A
3,438;Femme;A
12,758;Femme;G
25,951;Homme;G
22,500;Femme;A
31,056;Femme;G
875;Homme;G
18,203;Femme;A
4,889;Femme;G
47,300;Homme;G
8,667;Femme;A
51,310;Femme;G
27,253;Femme;A
46,370;Femme;G
46,646;Femme;G
38,681;Femme;G
48,594;Homme;G
4,568;Homme;G
11,596;Homme;G
9,998;Homme;G
18,319;Femme;A
22,064;Femme;G
16,009;Homme;A
402;Femme;A
3,782;Homme;G
42,268;Femme;G
4,236;Femme;A
24,268;Homme;G
24,401;Homme;A
26,373;Homme;G
47,367;Femme;G
48,423;Homme;G
24,122;Homme;G
16,404;Femme;G
25,209;Femme;G
4,033;Homme;A
14,890;Femme;G
47,009;Femme;G
8,144;Femme;A
17,424;Femme;G
3,593;Homme;A
22,670;Femme;G
19,448;Homme;G
28,138;Femme;A
35,412;Femme;A
2,923;Femme;G
16,834;Homme;A
51,408;Homme;A
16,749;Femme;G
32,080;Femme;G
47,738;Homme;A
1,798;Homme;G
2,787;Homme;A
39,286;Femme;G
7,536;Homme;G
8,089;Femme;G
9,277;Femme;G
15,443;Homme;G
41,514;Femme;A
14,268;Homme;G
41,330;Homme;L
47,823;Homme;G
19,682;Femme;G
35,988;Femme;A
44,145;Homme;G
28,971;Femme;G
9,611;Femme;A
45,584;Femme;G
14,123;Homme;A
17,347;Femme;G
22,036;Femme;G
47,017;Homme;G
51,829;Femme;G
8,392;Homme;A
24,337;Homme;A
21,388;Homme;G
37,953;Homme;A
47,354;Femme;G
10,948;Homme;A
25,029;Femme;G
50,458;Femme;G
48,304;Homme;A
38,699;Homme;G
27,572;Homme;A
18,395;Homme;G
19,544;Femme;G
45,431;Femme;A
50,982;Femme;G
29,633;Femme;G
22,330;Femme;A
3,111;Femme;A
8,706;Femme;G
36,350;Femme;G
24,055;Homme;A
51,991;Femme;G
26,973;Homme;G
41,634;Homme;G
42,771;Homme;G
40,134;Femme;G
47,176;Homme;A
21,842;Femme;G
30,501;Femme;A
10,835;Homme;G
32,634;Homme;G
16,453;Femme;G
47,136;Homme;G
50,862;Femme;D
31,511;Femme;G
20,363;Homme;G
22,039;Homme;G
33,004;Homme;A
34,144;Homme;G
39,255;Femme;A
12,486;Homme;A
48,081;Homme;G
38,584;Homme;G
46,283;Homme;G
13,827;Homme;G
24,454;Femme;A
27,693;Homme;A
8,205;Femme;G
36,520;Femme;A
24,105;Femme;L
46,033;Femme;A
31,993;Femme;A
12,351;Femme;G
3,098;Femme;A
10,014;Homme;L
50,101;Femme;G
11,584;Homme;A
37,819;Homme;G
38,091;Femme;G
29,108;Femme;A
44,003;Femme;G
41,368;Homme;A
19,558;Homme;A
50,451;Femme;G
44,122;Femme;G
12,460;Homme;A
2,047;Femme;G
17,613;Homme;A
38,227;Femme;A
47,273;Homme;G
29,475;Homme;A
46,658;Homme;A
17,745;Femme;G
22,717;Femme;A
24,431;Femme;G
40,590;Femme;A
7,945;Homme;A
27,643;Femme;G
46,156;Homme;G
36,671;Femme;A
14,973;Homme;G
21,649;Homme;A
38,150;Femme;G
44,241;Homme;G
37,929;Homme;A
7,828;Homme;G
17,260;Femme;G
19,480;Homme;G
23,077;Homme;A
25,270;Homme;G
33,344;Femme;G
17,974;Homme;G
44,740;Femme;G
49,529;Femme;G
23,952;Homme;A
32,011;Femme;G
34,052;Homme;A
1,788;Femme;A
33,832;Femme;A
34,113;Femme;A
14,785;Homme;G
14,097;Homme;G
21,369;Femme;G
38,727;Homme;G
43,932;Femme;A
35,481;Homme;G
46,582;Femme;G
5,002;Femme;G
2,562;Femme;G
32,349;Femme;A
756;Homme;G
40,965;Femme;A
31,320;Femme;G
33,184;Femme;G
31,621;Femme;G
47,363;Femme;G
41,371;Homme;A
16,216;Homme;G
28,689;Homme;D
43,285;Homme;A
1,301;Femme;G
8,530;Homme;A
10,098;Femme;G
13,128;Homme;A
33,166;Femme;A
18,782;Femme;G
20,980;Femme;G
1,279;Femme;A
11,679;Homme;L
40,549;Homme;G
18,749;Femme;A
30,035;Homme;A
45,639;Homme;G
43,139;Femme;G
27,677;Femme;A
20,307;Femme;A
39,369;Homme;G
48,338;Femme;G
2,073;Femme;G
37,454;Femme;G
11,441;Homme;A
34,911;Homme;A
19,999;Homme;G
40,542;Femme;A
45,379;Homme;G
12,067;Homme;G
34,372;Homme;A
3,611;Homme;G
33,973;Femme;G
37,088;Femme;A
46,295;Femme;A
6,235;Homme;G
1,951;Femme;G
42,645;Femme;A
2,105;Femme;G
33,419;Femme;G
81;Femme;A
18,076;Femme;G
19,870;Femme;G
33,138;Femme;G
48,290;Femme;A
17,291;Homme;G
26,481;Femme;A
42,215;Femme;A
49,810;Femme;G
12,655;Femme;G
50,222;Femme;G
18,821;Homme;G
38,269;Homme;A
1,288;Homme;G
6,042;Femme;G
32,881;Homme;A
15,569;Femme;G
13,106;Femme;A
1,762;Femme;G
4,241;Femme;G
26,321;Homme;G
30,735;Homme;G
31,825;Homme;G
2,777;Femme;G
29,171;Homme;A
50,184;Homme;A
11,970;Femme;G
34,942;Femme;G
27,730;Femme;G
6,386;Homme;A
10,161;Femme;G
28,561;Femme;L
3,290;Homme;G
17,753;Femme;G
6,460;Homme;A
25,208;Homme;G
21,909;Femme;G
31,154;Homme;G
44,760;Femme;G
15,069;Homme;G
11,748;Homme;A
18,262;Femme;A
30,824;Homme;A
46,436;Femme;G
28,803;Homme;A
27,503;Homme;A
24,762;Femme;G
36,131;Femme;G
45,984;Homme;G
11,658;Femme;G
40,184;Homme;G
34,859;Homme;G
22,736;Femme;A
802;Homme;G
15,034;Homme;G
47,196;Femme;G
45,246;Homme;G
28,043;Femme;A
49,725;Femme;G
16,832;Homme;A
2,445;Femme;G
46,635;Homme;G
43,204;Homme;G
48,634;Homme;G
16,807;Homme;A
45,001;Homme;G
4,199;Homme;A
29,062;Homme;G
51,140;Femme;A
4,530;Femme;G
12,748;Femme;G
22,526;Homme;G
13,369;Homme;G
41,902;Femme;G
18,217;Femme;G
27,224;Femme;G
7,757;Homme;A
13,371;Homme;A
20,628;Femme;G
21,605;Femme;G
37,774;Femme;A
44,572;Homme;A
46,815;Femme;G
15,616;Femme;G
42,219;Homme;A
12,358;Homme;G
30,268;Homme;A
28,708;Femme;G
30,227;Femme;G
29,521;Homme;G
52,119;Femme;G
13,902;Femme;A
51,866;Homme;G
28,208;Homme;A
7,198;Femme;G
41,130;Homme;G
23,455;Homme;G
41,528;Homme;G
16,564;Femme;G
48,124;Homme;A
17,093;Homme;A
12,551;Femme;G
18,547;Femme;G
26,290;Femme;G
52,130;Homme;A
23,875;Homme;G
2,685;Femme;G
34,440;Femme;G
51,983;Homme;G
20,130;Homme;G
23,115;Femme;G
12,619;Homme;G
28,002;Femme;A
43,145;Femme;L
26,380;Femme;G
988;Femme;G
15,035;Homme;A
33,479;Homme;A
40,961;Femme;G
45,804;Homme;G
37,126;Femme;G
658;Femme;A
30,302;Homme;G
31,317;Femme;A
5,359;Femme;G
27,686;Homme;G
10,224;Femme;G
31,815;Homme;G
51,932;Homme;A
21,597;Femme;A
35,126;Homme;L
34,414;Homme;A
7,193;Homme;G
17,854;Homme;G
24,899;Femme;G
52,176;Homme;G
17,237;Homme;G
20,970;Femme;G
24,383;Femme;G
24,581;Femme;A
24,026;Femme;G
25,085;Femme;A
33,525;Femme;G
1,937;Femme;G
7,359;Femme;D
9,957;Homme;A
15,926;Femme;G
45,941;Homme;A
9,014;Homme;A
12,885;Homme;G
48,712;Homme;G
50,976;Femme;G
13,602;Femme;G
31,580;Femme;G
17,376;Femme;G
25,891;Femme;G
42,477;Homme;G
49,277;Homme;A
16,000;Homme;A
21,481;Femme;G
17,150;Femme;A
15,785;Femme;G
21,941;Femme;A
24,277;Homme;G
36,760;Femme;G
37,168;Homme;L
22,771;Femme;G
36,120;Femme;G
38,954;Femme;A
5,682;Femme;G
25,922;Femme;G
35,905;Femme;A
22,989;Femme;G
39;Homme;A
13,492;Homme;A
41,657;Homme;G
43,852;Homme;L
48,354;Femme;G
48,121;Femme;G
11,378;Femme;A
33,721;Homme;G
6,381;Femme;G
7,239;Homme;G
42,237;Femme;G
42,379;Femme;G
37,661;Homme;A
40,679;Homme;G
14,515;Femme;A
35,469;Femme;G
37,466;Homme;G
3,004;Femme;G
6,513;Homme;A
9,719;Femme;A
12,522;Femme;G
39,918;Femme;G
8,397;Femme;G
11,730;Homme;G
12,138;Homme;A
11,598;Femme;A
10,349;Homme;G
21,312;Femme;G
18,816;Homme;A
25,610;Homme;A
40,053;Femme;G
5,620;Femme;G
25,546;Homme;A
23,531;Femme;G
6,646;Femme;A
6,934;Homme;A
50,096;Homme;G
20,431;Femme;G
23,372;Homme;A
34,729;Homme;G
38,906;Homme;G
7,950;Femme;G
49,003;Homme;G
35,657;Homme;G
23,548;Homme;G
9,163;Femme;A
16,347;Femme;G
19,876;Femme;G
45,023;Homme;G
33,686;Femme;A
49,731;Femme;G
10,822;Homme;G
738;Homme;A
16,409;Homme;G
17,275;Femme;G
18,425;Femme;A
11,380;Femme;A
3,505;Femme;G
32,917;Femme;A
13,363;Homme;G
25,794;Femme;G
51,203;Femme;A
2,035;Femme;G
49,273;Femme;G
1,043;Homme;G
41,615;Homme;G
11,587;Homme;A
18,386;Homme;D
16,498;Homme;G
32,956;Homme;A
15,256;Femme;G
45,721;Homme;A
29,561;Homme;G
21,126;Femme;G
41,386;Femme;G
22,063;Femme;G
4,232;Femme;G
39,184;Homme;G
10,426;Homme;A
20,417;Homme;A
44,733;Femme;G
45,574;Femme;G
36,270;Femme;G
36,984;Femme;G
9,763;Femme;G
14,786;Femme;G
8,528;Femme;A
22,945;Homme;G
31,526;Homme;A
46,937;Homme;A
26,424;Femme;G
12,509;Femme;A
8,637;Femme;G
32,410;Homme;A
41,934;Femme;G
14,859;Femme;A
9,825;Femme;A
24,103;Homme;A
40,203;Homme;G
48,613;Femme;G
4,380;Homme;A
639;Femme;G
26,391;Homme;G
30,877;Homme;A
5,766;Femme;G
52,064;Homme;A
6,728;Femme;G
19,464;Femme;A
23,700;Homme;G
32,828;Homme;A
41,102;Homme;A
10,573;Homme;G
27,896;Femme;G
5,009;Homme;L
30,446;Femme;A
47,497;Femme;G
8,202;Femme;G
35,224;Femme;G
18,335;Homme;G
23,972;Femme;G
39,621;Femme;G
5,405;Homme;A
25,923;Homme;A
16,323;Femme;G
14,057;Homme;A
31,385;Femme;G
41,883;Femme;G
40,335;Homme;G
5,352;Homme;G
12,707;Femme;A
29,883;Femme;A
40,162;Femme;A
40,357;Femme;G
19,443;Homme;A
39,408;Homme;A
31,755;Homme;G
37,386;Femme;G
2,885;Femme;A
19,226;Femme;G
50,335;Homme;G
14,203;Femme;G
5,542;Homme;G
6,526;Homme;A
15,266;Femme;G
3,457;Homme;A
8,310;Femme;G
30,443;Homme;A
35,021;Femme;G
22,796;Homme;G
27,410;Homme;A
14,655;Femme;A
1,313;Femme;G
9,501;Femme;G
21,245;Femme;G
2,141;Femme;L
14,608;Femme;A
15,661;Femme;G
35,217;Homme;A
50,478;Homme;G
8,992;Femme;G
7,336;Homme;A
35,165;Homme;A
9,757;Homme;G
23,171;Femme;G
25,864;Homme;G
11,602;Femme;G
38,855;Homme;G
767;Femme;A
26,738;Femme;G
46,182;Femme;A
4,612;Homme;A
22,686;Femme;A
29,808;Femme;G
18,675;Femme;A
38,020;Femme;G
29,847;Femme;G
48,281;Femme;G
4,378;Femme;G
1,419;Homme;A
18,435;Femme;G
18,699;Homme;G
50,850;Femme;A
6,121;Femme;G
44,548;Homme;A
23,263;Homme;A
29,054;Homme;G
996;Homme;A
2,880;Femme;G
18,206;Homme;G
35,802;Femme;G
750;Femme;A
21,741;Femme;A
34,181;Homme;A
48,755;Femme;G
31,831;Femme;A
40,306;Homme;G
48,633;Femme;G
31,169;Homme;A
25,102;Femme;A
41,945;Homme;A
43,939;Homme;A
43,530;Homme;A
37,190;Homme;A
10,460;Femme;G
47,277;Homme;G
6,009;Femme;A
49,764;Homme;G
2,082;Homme;A
28,384;Femme;G
46,842;Homme;A
43,382;Femme;A
45,906;Homme;A
5,086;Femme;G
1,829;Homme;G
21,172;Homme;G
49,235;Homme;G
18,390;Femme;G
24,065;Femme;A
26,409;Femme;G
43,239;Homme;A
18,632;Femme;G
41,537;Homme;G
764;Femme;G
12,161;Femme;A
27,700;Femme;A
38,167;Homme;A
45,781;Homme;G
39,142;Homme;A
51,762;Femme;G
16,095;Femme;G
23,268;Homme;G
38,828;Homme;A
32,022;Femme;G
5,512;Femme;G
26,425;Homme;G
38,848;Homme;G
15,289;Femme;A
36,323;Femme;A
31,788;Homme;A
39,037;Femme;G
43,156;Femme;G
24,582;Femme;G
35,050;Homme;G
37,840;Femme;A
47,560;Femme;G
26,777;Homme;A
45,616;Homme;G
19,639;Homme;A
16,422;Femme;G
39,333;Homme;G
22,994;Homme;G
27,874;Femme;G
41,171;Homme;G
20,663;Homme;A
25,783;Femme;D
34,260;Homme;A
10,322;Homme;A
24,322;Femme;A
36,824;Femme;A
15,757;Homme;G
25,318;Femme;G
49,469;Femme;A
43,345;Femme;A
973;Femme;G
28,723;Homme;A
49,153;Femme;G
39,540;Homme;A
1,396;Homme;A
7,259;Homme;A
708;Femme;A
6,862;Homme;G
23,810;Homme;G
9,613;Femme;A
46,200;Homme;G
34,423;Femme;A
33,224;Homme;A
4,179;Homme;A
5,396;Femme;G
22,350;Homme;G
40,774;Homme;G
24,015;Homme;A
45,370;Femme;G
51,770;Femme;G
22,404;Femme;G
20,613;Femme;G
44,014;Homme;G
47,142;Femme;A
51,246;Femme;G
1,151;Femme;A
5,941;Femme;G
42,980;Homme;G
44,367;Homme;A
51,553;Femme;G
38,592;Homme;G
30,474;Femme;G
9,090;Homme;G
48,504;Homme;G
37,978;Homme;G
26,963;Femme;G
4,004;Femme;G
44,864;Homme;G
43,485;Homme;G
45,526;Homme;A
25,241;Femme;G
533;Homme;G
21,232;Homme;A
34,624;Homme;G
36,193;Homme;G
10,696;Femme;L
40,308;Homme;G
34,273;Femme;G
49,202;Femme;G
26,292;Homme;A
5,397;Homme;G
35,199;Femme;G
9,836;Femme;G
46,605;Femme;A
27,599;Femme;A
41,675;Femme;G
42,419;Femme;G
21,974;Femme;G
1,693;Homme;A
26,752;Homme;A
26,627;Femme;A
42,849;Homme;A
51,719;Homme;G
27,323;Femme;A
41,201;Homme;A
23,287;Homme;G
40,632;Femme;G
30,582;Homme;G
33,656;Homme;G
28,170;Homme;A
15,593;Femme;G
38,438;Femme;A
35,105;Femme;A
17,230;Femme;G
31,049;Femme;A
37,649;Femme;G
21;Femme;G
23,532;Homme;A
44,162;Homme;G
18,863;Femme;A
4,149;Homme;A
43,034;Femme;G
5,273;Homme;G
33,951;Homme;A
34,242;Homme;A
3,716;Homme;L
23,800;Femme;A
39,515;Homme;A
6,247;Femme;G
3,694;Homme;A
34,948;Homme;A
46,285;Femme;A
41,751;Femme;G
14,751;Femme;G
30,683;Femme;A
18,860;Homme;G
23,974;Femme;G
2,653;Homme;A
14,379;Homme;G
9,007;Homme;A
39,757;Homme;A
26,112;Femme;G
13,251;Homme;G
1,356;Homme;G
22,376;Femme;G
46,611;Homme;G
12,398;Femme;G
42,408;Femme;A
7,740;Homme;G
25,169;Femme;G
35,308;Femme;G
35,502;Femme;A
37,617;Homme;A
38,989;Femme;G
34,008;Femme;G
33,614;Femme;A
2,901;Femme;L
13,393;Homme;G
25,905;Homme;G
50,488;Homme;A
46,634;Femme;A
20,391;Femme;G
43,462;Homme;G
12,007;Femme;A
23,608;Femme;A
8,535;Homme;A
49,754;Homme;G
24,198;Femme;A
34,025;Homme;G
51,803;Homme;G
49,479;Homme;G
43,099;Homme;A
34,412;Femme;G
23,274;Femme;G
24,390;Femme;A
25,291;Homme;A
10,625;Homme;G
44,907;Homme;G
28,801;Femme;A
13,918;Homme;G
609;Femme;G
7,585;Femme;A
18,328;Homme;G
10,583;Homme;G
15,004;Femme;G
37,457;Homme;G
6,694;Homme;G
45,973;Homme;G
4,242;Femme;G
43,924;Homme;A
17,425;Homme;G
25,146;Homme;A
2,631;Femme;A
837;Femme;A
10,991;Homme;G
31,602;Femme;G
45,449;Homme;G
14,705;Homme;G
33,432;Homme;A
7,397;Femme;G
17,094;Femme;G
36,371;Femme;G
37,503;Femme;G
8,733;Femme;G
12,668;Homme;A
23,004;Femme;G
39,382;Femme;G
2,190;Homme;G
18,204;Femme;G
25,778;Homme;G
44,931;Homme;A
23,980;Femme;A
9,360;Homme;A
43,587;Homme;G
48,615;Femme;A
10,239;Femme;A
18,959;Homme;G
41,183;Femme;G
34,151;Femme;A
13,096;Homme;A
873;Homme;G
34,732;Homme;G
10,972;Femme;A
20,001;Femme;A
28,293;Homme;A
47,710;Femme;A
35,614;Homme;G
11,467;Femme;G
39,690;Femme;G
28,778;Homme;A
32,888;Homme;G
